"","Gene","Identity.x","Score.x","Length.x","Mismatches.x","DE.x","Identity.y","Score.y","Length.y","Mismatches.y","DE.y","mismatchRatio","X.1","K12","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","IAI1_starvation1","IAI1_starvation2","IAI1_K12ref_starvation1","IAI1_K12ref_starvation2"
"1757","ycfD",1107,1077,1122,15,0,373,1969,373,0,0,0.0133689839572193,1765,"roxA",637,481.375566199301,0.00975309284970465,0.0543715841203217,0.17937849351826,0.857640517182081,0.999740963348521,451.346111976582,502.247167486827,459.205527066398,512.703458267398
"1758","ycfH",795,789,798,3,0,265,1396,265,0,0,0.0037593984962406,1766,"ycfH",617,86.4977274338749,0.00658544616970569,0.0355648919036173,0.185167051471788,0.853098011290608,0.999740963348521,71.6285416712358,97.7826343779663,74.7334485225706,101.846285163727
"1759","ycfM",638,630,642,4,0,213,1115,213,0,0,0.00623052959501558,1767,"lpoB",620,210.274344638592,0.00847933297347635,0.0479958177691125,0.17666816334429,0.859769049439406,0.999740963348521,217.474608447607,197.787601355432,223.299942573464,202.535226177866
"1760","ycfN",821,813,825,4,0,270,1421,274,4,0,0.00484848484848485,1768,"thiK",621,122.275287803004,0.00977364451529921,0.0419010414083981,0.233255408142202,0.815563082730543,0.999740963348521,121.682221393304,117.783627773459,126.956822188945,122.678479856308
"1761","ycfQ",631,627,633,2,0,209,1123,210,1,0,0.00315955766192733,1769,"ycfQ",624,440.088785992442,0.019387274167706,0.0538653077644324,0.359921347753024,0.718905952215234,0.999740963348521,407.33339360028,455.578182897343,424.089810290732,473.353757181413
"1762","ycfS",958,948,963,5,0,319,1681,320,1,0,0.00519210799584631,1770,"ldtC",625,128.010827535417,0.0098224483761193,0.0420331488295443,0.233683382036211,0.815230789813784,0.999740963348521,117.367249003471,133.339955969954,122.454807217706,138.881297950537
"1763","ycfX",910,906,912,2,0,303,1596,303,0,0,0.00219298245614035,1771,"nagK",630,310.573105840145,0.0306448595994127,0.051662661898609,0.593172292584441,0.553065853438859,0.999740963348521,314.129989979877,284.458572735902,335.850316854444,307.853543790357
"1764","ycgB",1520,1494,1533,13,0,510,2767,510,0,0,0.00848010437051533,1772,"ycgB",654,735.614988407145,0.0127610015509419,0.0561529418063624,0.227254372441375,0.820225950407904,0.999740963348521,698.162532675057,757.815416429238,712.21876845004,774.263236074243
"1765","ycgE",731,729,732,1,0,243,1284,243,0,0,0.00136612021857923,1773,"bluR",645,289.247899781464,0.0131758087964831,0.0514841823598804,0.255919550287944,0.798012958261574,0.999740963348521,288.240155640876,281.125073836653,297.132988101787,290.49338154654
"1766","ycgF",1212,1212,1212,0,0,403,2146,403,0,0,0,1774,"bluF",646,97.6452398794965,0.00815232510416936,0.0389098163160157,0.209518467986542,0.834043519937498,0.999740963348521,92.3404091424365,98.8938006777159,96.3431203845187,103.003629313315
"1767","ycgG",1514,1494,1524,10,0,503,2659,507,4,0,0.00656167979002625,1775,"ycgG",647,22.363786448028,0.00223762749413606,0.0215101935146091,0.104026376732331,0.917148416519846,0.999740963348521,21.5748619491674,22.2233259949923,22.510074856196,23.1468829917561
"1768","ycgM",651,633,660,9,0,218,1163,219,1,0,0.0136363636363636,1776,"ycgM",650,444.527112592544,-0.028179005566857,0.054444155361198,-0.517576319807139,0.604753907191231,0.999740963348521,463.428034668116,450.022351398595,445.69948215268,418.958582150786
"1769","ycgR",731,723,735,4,0,243,1291,244,1,0,0.0054421768707483,1777,"ycgR",659,15.9370898328579,0.00155793794978584,0.0179757204092223,0.0866690132199964,0.930934607576455,0.999740963348521,18.9858785152673,12.2228292972458,19.8088658734524,12.7307856454659
"1770","ychA",808,804,810,2,0,269,1403,269,0,0,0.00246913580246914,1778,"ychA",673,451.902220234445,0.0212009380511357,0.0545591066040161,0.388586605807345,0.69758197660954,0.999740963348521,433.223227939281,452.244683998094,451.101900118167,471.039068882237
"1771","ychE",643,633,648,5,0,215,1098,215,0,0,0.00771604938271605,1779,"ychE",691,70.0714075811998,0.00277385589362322,0.0331313774879829,0.0837229268426683,0.933276728155847,0.999740963348521,58.6836245017353,80.0039735819724,59.4265976203573,82.1714346207343
"1772","ychF",1088,1080,1092,4,0,363,1916,363,0,0,0.00366300366300366,1780,"ychF",665,601.418449507706,0.0238273600958469,0.0555290589236174,0.429097135044599,0.667852537134578,0.999740963348521,614.452068312287,563.361313973056,641.086931904461,586.773483841018
"1773","ychM",1671,1653,1680,9,0,559,2859,559,0,0,0.00535714285714286,1781,"dauA",666,476.596560087256,0.0215213140598624,0.0547803511329661,0.392865573417458,0.694418769786994,0.999740963348521,453.935095410482,480.023841491834,473.611974974363,498.815328472345
"1774","ychP",1244,1224,1254,10,0,413,2190,417,4,0,0.00797448165869218,1782,"ychO",677,60.3270072316524,0.0673788331006021,0.0313018309161758,2.15255245870563,0.031353868283764,0.999740963348521,49.1906852441017,37.779654191487,91.8411054132795,62.4965840777416
"1775","yciC",740,732,744,4,0,246,1224,247,1,0,0.00537634408602151,1783,"yciC",700,614.412297427237,0.010854589815167,0.0559359260935592,0.194053993081503,0.846133604982448,0.999740963348521,603.23314009872,614.474963761538,614.975245071274,624.965840777416
"1776","yciK",750,732,759,9,0,248,1336,252,4,0,0.0118577075098814,1784,"yciK",709,411.682777257605,0.0065623910223493,0.0540544126426959,0.121403428536487,0.903371501389447,0.999740963348521,416.826332857914,401.131034209612,421.388601307988,407.385140654908
"1777","yciM",1161,1143,1170,9,0,389,2074,389,0,0,0.00769230769230769,1785,"yciM",715,688.363369364766,0.0204092901244704,0.0557883472620099,0.365834284866303,0.714488734997506,0.999740963348521,712.833438800491,640.031788655779,737.43005228898,663.158197713813
"1778","yciO",611,591,621,10,0,206,1093,206,0,0,0.0161030595813204,1786,"yciO",707,226.56643648571,-0.0232412317828443,0.0483531039228045,-0.480656460440448,0.63076068052011,0.999740963348521,222.652575315408,245.567752244665,200.789867717268,237.2555506655
"1779","yciV",881,879,882,1,0,292,1559,293,1,0,0.00113378684807256,1787,"yciV",706,383.221794400786,0.0154929900038394,0.0497450984149845,0.311447569659898,0.755460395425258,0.999740963348521,322.759934759544,427.799025403602,336.750719848692,445.577497591306
"1780","ycjF",1043,1005,1062,19,0,352,1848,353,1,0,0.0178907721280603,1788,"ycjF",744,197.692613015245,-0.00983941889315962,0.0476905520778623,-0.206317990974297,0.836542526077815,0.999740963348521,204.529691278107,196.676435055682,196.287852746029,193.276472981164
"1781","ycjG",951,921,966,15,0,319,1675,321,2,0,0.015527950310559,1789,"ycjG",746,553.909726766557,-0.00199386911234872,0.0551124756104251,-0.0361781808976034,0.971140283719582,0.999740963348521,579.93228919362,530.026324980567,582.560737278351,523.119555613689
"1782","ycjM",1677,1671,1680,3,0,558,3014,559,1,0,0.00178571428571429,1790,"ycjM",733,31.7501503952928,0.00310267499025928,0.0251322638829228,0.123453860134244,0.901747708999591,0.999740963348521,31.0678012068011,31.1126563929893,32.4145077929222,32.4056361884586
"1783","ycjN",1277,1245,1293,16,0,426,2256,430,4,0,0.0123743232791957,1791,"ycjN",734,5.66902714948577,0.000570922037604886,0.0109342023502886,0.0522143288842478,0.958357915709641,0.999740963348521,7.76695030170026,3.33349889924885,8.10362694823054,3.47203244876342
"1784","ycjO",871,849,882,11,0,293,1500,293,0,0,0.0124716553287982,1792,"ycjO",735,6.36243300610085,0.000672050314068172,0.0119181998096637,0.0563885758588516,0.955032257619776,0.999740963348521,6.90395582373357,5.55583149874808,7.20322395398271,5.78672074793903
"1785","ycjP",840,834,843,3,0,280,1452,280,0,0,0.00355871886120996,1793,"ycjP",736,4.34647904532487,0.000462641770888935,0.00988510091375873,0.0468019269530168,0.962671093231859,0.999740963348521,5.17796686780018,3.33349889924885,5.40241796548703,3.47203244876342
"1786","ycjQ",1016,942,1053,37,0,349,1864,350,1,0,0.0351377018043685,1794,"ycjQ",737,6.41512383247629,-0.00186524542628561,0.0119942065773539,-0.155512197847864,0.876417538433914,0.999740963348521,6.90395582373357,6.6669977984977,6.30282095973487,5.78672074793903
"1787","ycjR",776,750,789,13,0,260,1393,262,2,0,0.0164765525982256,1795,"ycjR",738,6.01108233349243,-0.000726774200612118,0.0111723242818297,-0.0650512983940255,0.948133156501554,0.999740963348521,3.45197791186678,8.88933039799693,3.60161197699135,8.10140904711465
"1788","ycjS",1047,1029,1056,9,0,349,1902,351,2,0,0.00852272727272727,1796,"ycjS",739,12.8511442564824,0.00132386390059765,0.0166615684420277,0.0794561391506391,0.936669817152923,0.999740963348521,12.9449171695004,12.2228292972458,13.5060449137176,12.7307856454659
"1789","ycjU",650,630,660,10,0,215,1118,219,4,0,0.0151515151515152,1797,"ycjU",740,2.45680332882961,0.000269791883679251,0.00758128103268386,0.0355865825994504,0.971612007080626,0.999740963348521,2.58898343390009,2.22233259949923,2.70120898274352,2.31468829917561
"1790","ycjW",972,918,999,27,0,329,1758,332,3,0,0.027027027027027,1798,"ycjW",742,48.4732641289362,-0.0227254677445657,0.0294223911888429,-0.772386839625165,0.439885346073448,0.999740963348521,47.4646962881683,60.0029801864793,37.8169257584092,48.6084542826879
"1791","ycjX",1330,1194,1398,68,0,461,2461,465,4,0,0.0486409155937053,1799,"ycjX",743,248.319993559314,-0.135395746226214,0.0500689880167183,-2.70418379898161,0.00684724032273704,0.999740963348521,294.281116986643,290.01440423465,205.291882688507,203.692570327454
"1792","ycjZ",898,894,900,2,0,297,1546,299,2,0,0.00222222222222222,1800,"pgrR",748,88.0660851050239,0.00712690660850064,0.0366567859461657,0.194422572098035,0.845845017144807,0.999740963348521,95.7923870543032,76.6704746827235,99.9447323615101,79.8567463215587
"1793","ydaM",1216,1182,1233,17,0,408,2199,410,2,0,0.0137875101378751,1801,"ydaM",757,130.547589657518,0.00276894935627767,0.0419182176372366,0.0660559897904142,0.947333249341966,0.999740963348521,140.668099908571,118.894794073209,142.263673091158,120.363791557132
"1794","ydaN",977,963,984,7,0,326,1717,327,1,0,0.00711382113821138,1802,"ydaN",758,283.955515031431,0.0126796605307828,0.0513415041220937,0.246967063929986,0.804933713829273,0.999740963348521,277.021227427309,282.236240136403,287.22855516506,289.336037396952
"1795","ydaO",923,911,929,6,0,306,1647,311,5,0,0.00645855758880517,1803,"ttcA",760,114.881216564619,-0.00136806995366357,0.0409452705210924,-0.03341216058052,0.973345912336951,0.999740963348521,110.463293179737,120.005960372959,109.849165298236,119.206447407544
"1796","ydbC",833,777,861,28,0,284,1498,286,2,0,0.032520325203252,1804,"ydbC",775,1233.66994507294,-0.0506315445695134,0.0567359473913831,-0.892406787891289,0.372174934131637,0.999740963348521,1258.24594887544,1293.39757290855,1175.92631048768,1207.10994802008
"1797","ydcF",796,786,801,5,0,265,1417,266,1,0,0.00624219725343321,1805,"ydcF",778,102.096941124703,-0.000499589114699148,0.0377947076089539,-0.0132184939719124,0.989453474873538,0.999740963348521,115.641260047537,88.8933039799693,117.052389252219,86.8008112190855
"1798","ydcI",920,912,924,4,0,306,1609,307,1,0,0.00432900432900433,1806,"ydcI",781,1972.61092100182,0.0287781005465808,0.0562955504571072,0.51119671648841,0.609213317657745,0.999740963348521,1909.8067797403,1965.65318425707,1982.68739333374,2032.29632667619
"1799","ydcJ",1343,1341,1344,1,0,447,2389,447,0,0,0.000744047619047619,1807,"ydcJ",782,248.952322364971,0.0133463037367067,0.0471372004113245,0.283137386612811,0.77707152328913,0.999740963348521,275.295238471376,212.232763252177,287.22855516506,221.052732571271
"1800","ydcK",967,939,981,14,0,321,1692,326,5,0,0.0142711518858308,1808,"ydcK",784,77.6712001706282,-0.000303252414146444,0.0360176478557459,-0.00841955075359166,0.993282249813821,0.999740963348521,77.6695030170026,77.7816409824732,76.5342545110663,78.6994021719709
"1801","ydcL",660,642,669,9,0,221,1182,222,1,0,0.0134529147982063,1809,"ydcL",786,371.3341349294,0.00471135419174809,0.0534384780620358,0.0881640788174911,0.929746267056918,0.999740963348521,370.224631047713,368.907211516873,378.169257584092,368.035439568923
"1802","ydcO",1164,1140,1176,12,0,388,1947,391,3,0,0.0102040816326531,1810,"ydcO",787,54.1413925833202,0.00395652780778254,0.0312922667544238,0.126437878049317,0.899385320382511,0.999740963348521,50.9166742000351,55.5583149874808,52.2233736663746,57.8672074793903
"1803","ydcP",1949,1923,1962,13,0,650,3512,653,3,0,0.00662589194699286,1811,"ydcP",788,177.649758115274,0.0128141956781613,0.0465165843287366,0.275475851528615,0.782950676060017,0.999740963348521,173.461890071306,174.45310906069,180.981001843816,181.703031485286
"1804","ydcR",1395,1371,1407,12,0,466,2479,468,2,0,0.00852878464818763,1812,"ydcR",789,69.7590854312847,0.00218653166629021,0.0299421699062791,0.0730251572659629,0.941786098348698,0.999740963348521,49.1906852441017,88.8933039799693,49.5221646836311,91.4301878174367
"1805","ydcS",1138,1122,1146,8,0,380,2046,381,1,0,0.00698080279232112,1813,"ydcS",790,284.506515272887,0.0105103845260854,0.0498135801284491,0.210994361356549,0.83289167130104,0.999740963348521,305.50004520021,255.568248942412,314.240644992496,262.717121956432
"1806","ydcT",1008,996,1014,6,0,337,1787,337,0,0,0.00591715976331361,1814,"ydcT",791,63.5668133735126,0.00494957958983567,0.0313273748347049,0.157995351220826,0.874460461895607,0.999740963348521,50.0536797220684,74.4481420832243,52.2233736663746,77.5420580223831
"1807","ydcU",939,933,942,3,0,311,1572,313,2,0,0.00318471337579618,1815,"ydcU",792,36.3469369553213,0.00325948878241783,0.0256391754969912,0.127129235602773,0.898838112524801,0.999740963348521,42.2867294203681,28.89032379349,44.1197467181441,30.090947889283
"1808","ydcV",784,762,795,11,0,263,1334,264,1,0,0.0138364779874214,1816,"ydcV",793,29.4080525280501,0.000529429639120942,0.024108497254691,0.021960291988665,0.982479630295473,0.999740963348521,31.9307956847677,26.6679911939908,32.4145077929222,26.6189154405196
"1809","ydcW",1418,1404,1425,7,0,472,2519,474,2,0,0.00491228070175439,1817,"patD",794,107.348292791757,0.00358533437359148,0.0400893710830692,0.0894335400314041,0.92873736916807,0.999740963348521,109.60029870177,103.338465876714,113.450777275228,103.003629313315
"1810","yddG",804,762,825,21,0,272,1388,274,2,0,0.0254545454545455,1818,"yddG",807,24.5125778015543,-0.00335969727214382,0.0219882983535217,-0.152794782848929,0.878560112108441,0.999740963348521,21.5748619491674,28.89032379349,19.8088658734524,27.7762595901074
"1811","yddV",1364,1326,1383,19,0,458,2411,460,2,0,0.0137382501807664,1819,"dosC",818,403.347867583055,-0.0172826206485117,0.0534318229192295,-0.323451825228518,0.746353086127749,0.999740963348521,432.360233461315,388.908204912366,415.986183342501,376.136848616037
"1812","yddW",1309,1287,1320,11,0,439,2340,439,0,0,0.00833333333333333,1820,"yddW",819,224.018244727367,0.00535449392642173,0.0489048206898313,0.109488059681918,0.912815391826805,0.999740963348521,215.748619491674,228.900257748421,218.797927602225,232.626174067149
"1813","ydeA",1182,1164,1191,9,0,396,2005,396,0,0,0.00755667506297229,1821,"ydeA",839,36.5374788086713,0.0035214305673729,0.0266576616138816,0.13209825446727,0.894906576547515,0.999740963348521,37.1087625525679,34.4461552922381,38.7173287526571,35.877668637222
"1814","ydeE",1180,1164,1188,8,0,392,2002,395,3,0,0.00673400673400673,1822,"ydeE",842,70.6592723321946,0.00196875245490527,0.0343172041052047,0.0573692556325321,0.954251053103881,0.999740963348521,75.9435140610692,64.4476453854778,77.4346575053141,64.8112723769172
"1815","ydeH",888,882,891,3,0,295,1584,296,1,0,0.00336700336700337,1823,"dgcZ",843,844.627912891713,0.0204371025262134,0.0549271808050746,0.372076305877422,0.709836037074518,0.999740963348521,913.911152166731,743.370254532494,948.124352942974,773.105891924655
"1816","ydeM",1148,1128,1158,10,0,380,2068,385,5,0,0.00863557858376511,1824,"ydeM",822,78.6726463227808,0.00474792850397637,0.0361203505381742,0.131447464745905,0.895421342928261,0.999740963348521,75.0805195831025,80.0039735819724,77.4346575053141,82.1714346207343
"1817","ydeN",1678,1668,1683,5,0,560,3003,560,0,0,0.0029708853238265,1825,"ydeN",823,452.976381884355,0.015751377673854,0.0512781531364568,0.307175214207458,0.758710010316579,0.999740963348521,387.484520607046,501.136001187077,402.480138428784,520.804867314513
"1818","ydeO",755,741,762,7,0,251,1350,253,2,0,0.00918635170603675,1826,"ydeO",824,8.56667984636901,0.000846738926627057,0.013301377630126,0.0636579871779068,0.949242558234752,0.999740963348521,11.218928213567,5.55583149874808,11.7052389252219,5.78672074793903
"1819","ydeP",2243,2169,2280,37,0,754,4089,759,5,0,0.0162280701754386,1827,"ydeP",825,246.933301144508,-0.0163590884154186,0.048729260726388,-0.335713864145692,0.737086649935548,0.999740963348521,275.295238471376,230.011424048171,260.216465337625,222.210076720859
"1820","ydeQ",901,873,915,14,0,301,1576,304,3,0,0.0153005464480874,1828,"ydeQ",826,19.9689977544098,0.00196587890593476,0.0201480829235293,0.0975715115624709,0.922272547018062,0.999740963348521,22.4378564271341,16.6674944962442,23.4104778504438,17.3601622438171
"1821","ydfG",742,732,747,5,0,248,1326,248,0,0,0.00669344042838019,1829,"ydfG",845,546.630812573413,0.0156824832539114,0.0553363119239153,0.283403116482972,0.776867839671902,0.999740963348521,555.768443810552,522.24816088232,572.656304341625,535.850341259155
"1822","ydfH",681,669,687,6,0,228,1211,228,0,0,0.00873362445414847,1830,"rspR",846,229.632491529489,0.0109328303060319,0.0486760336642672,0.224603967969922,0.822287377763059,0.999740963348521,213.159636057774,238.900754446168,218.797927602225,247.671648011791
"1823","ydfT",753,753,753,0,0,250,1347,250,0,0,0,1831,"quuQ",847,45.7975645116554,0.00429011431464792,0.0292127205032599,0.146857746924638,0.883244303300427,0.999740963348521,47.4646962881683,42.2243193904854,49.5221646836311,43.9790776843367
"1824","ydfU",1049,1047,1050,1,0,348,1856,349,1,0,0.000952380952380952,1832,"ydfU",848,12.8511442564824,0.00132386390059765,0.0166615684420277,0.0794561391506391,0.936669817152923,0.999740963348521,12.9449171695004,12.2228292972458,13.5060449137176,12.7307856454659
