"","Gene","Identity.x","Score.x","Length.x","Mismatches.x","DE.x","Identity.y","Score.y","Length.y","Mismatches.y","DE.y","mismatchRatio","X.1","IAI1","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","K12_IAI1ref_starvation1","K12_IAI1ref_starvation2","K12_starvation1","K12_starvation2"
"1552","ybeX",874,864,879,5,0,292,1517,292,0,0,0.00568828213879408,1578,"ybeX",349,644.073145658608,-0.0234320024847713,0.0555852050171129,-0.421551067007081,0.673352729385548,0.999974208147515,642.489378680438,671.256331059668,617.142782617831,645.404090276495
"1553","ybeZ",1030,1008,1041,11,0,345,1817,346,1,0,0.010566762728146,1579,"ybeZ",350,812.743513806812,-0.021650312198867,0.0560322294613119,-0.386390340113375,0.699207603181987,0.999974208147515,865.176410428716,788.506345218562,828.997767695594,768.293531884374
"1554","ybfF",755,735,765,10,0,253,1328,254,1,0,0.0130718954248366,1580,"ybfF",360,8.00822603243504,-0.000718507063468834,0.0124666193626962,-0.0576344751183162,0.954039788130509,0.999974208147515,8.52390552146519,7.81666761059294,8.18763227353673,7.50469872414529
"1555","ybgF",788,780,792,4,0,261,1355,263,2,0,0.00505050505050505,1581,"ybgF",386,92.3127349221641,-0.00688036206513585,0.0364450980525936,-0.188787036742414,0.850259732326688,0.999974208147515,91.6319843557507,96.7312616810876,88.0170469405199,92.870646711298
"1556","ybgI",738,726,744,6,0,247,1303,247,0,0,0.00806451612903226,1582,"ybgI",367,111.065141291381,-0.00278591733381393,0.0355448456169893,-0.0783775336608117,0.937527744087743,0.999974208147515,133.186023772894,90.8687609731429,132.02557041078,88.1802100087072
"1557","ybgJ",654,648,657,3,0,218,1125,218,0,0,0.0045662100456621,1583,"ybgJ",368,61.0627234973172,-0.00480850052857852,0.0310853853944799,-0.154686855818503,0.877068192797372,0.999974208147515,64.994779601172,59.6020905307711,62.4306960857176,57.2233277716079
"1558","ybgK",915,879,933,18,0,307,1631,310,3,0,0.0192926045016077,1584,"ybgK",369,66.9994554005634,0.0120668077197052,0.0322002601663241,0.374742553550079,0.707851941442612,0.999974208147515,67.1257559815383,60.5791739820953,73.6886904618306,66.6042011767895
"1559","ybhA",813,801,819,6,0,271,1456,272,1,0,0.00732600732600733,1585,"ybhA",401,8.96581142835618,-0.000800768461579479,0.0131425190448265,-0.0609296025250728,0.951415273830458,0.999974208147515,8.52390552146519,9.77083451324117,8.18763227353673,9.38087340518162
"1560","ybhC",1268,1236,1284,16,0,425,2252,427,2,0,0.0124610591900312,1586,"ybhC",405,28.3617913106356,0.000691498976341434,0.0221804534763125,0.031176052242571,0.975129138170862,0.999974208147515,31.9646457054944,24.4270862831029,31.7270750599548,25.3283581939904
"1561","ybhD",933,891,954,21,0,315,1689,317,2,0,0.0220125786163522,1587,"ybhD",403,1.94886462227403,0.00199203714802098,0.00623428998486604,0.319529112835097,0.749325318655414,0.999974208147515,1.06548819018315,1.95416690264823,1.02345403419209,3.75234936207265
"1562","ybhF",1699,1623,1737,38,0,576,3066,578,2,0,0.0218767990788716,1588,"ybhF",418,28.6185760776786,0.00153203281249217,0.0212020383159899,0.072258751241703,0.942395990587184,0.999974208147515,20.2442756134798,36.1520876989923,21.4925347180339,36.5854062802083
"1563","ybhG",980,942,999,19,0,330,1728,332,2,0,0.019019019019019,1589,"ybhG",419,37.2504660504268,-0.00203554465632774,0.0253385862916116,-0.0803337894585543,0.935971784945213,0.999974208147515,38.3575748465933,37.1291711503164,37.8677992651074,35.6473189396901
"1564","ybhI",1423,1401,1434,11,1,477,2397,477,0,1,0.00767085076708508,1591,"ybhI",1,72.4687058823917,-0.233698064409934,0.0323576650312532,-7.22234018382393,5.11004435278579e-13,1.18450828097575e-09,139.578952913992,128.975015574783,8.18763227353673,13.1332227672543
"1565","ybhJ",2238,2190,2262,24,0,751,4042,753,2,0,0.0106100795755968,1592,"ybhJ",404,4.48290571417809,-0.000411427540914601,0.00945213953357409,-0.0435274510552036,0.965281082480472,0.999974208147515,4.26195276073259,4.88541725662058,4.09381613676837,4.69043670259081
"1566","ybhK",909,909,909,0,0,302,1565,302,0,0,0,1593,"ybhK",410,10.6194038129041,-0.00088904778419098,0.0138666540277341,-0.0641140813359037,0.948879389630457,0.999974208147515,13.8513464723809,7.81666761059294,13.3049024444972,7.50469872414529
"1567","ybhL",704,702,705,1,0,234,1186,234,0,0,0.00141843971631206,1594,"ybhL",412,1712.10581160203,-0.0266896476388498,0.0563253668282753,-0.473847737560612,0.635608489951459,0.999974208147515,1792.15113588806,1690.35437079072,1732.70767988721,1633.21005984212
"1568","ybhN",942,912,957,15,0,318,1631,318,0,0,0.0156739811912226,1595,"ybhN",413,13.834909225482,-8.78555434161737e-05,0.0159426663712698,-0.00551071830584736,0.995603105199004,0.999974208147515,15.9823228527472,11.7250014158894,16.3752645470735,11.2570480862179
"1569","ybhP",757,747,762,5,0,253,1358,253,0,0,0.00656167979002625,1596,"ybhP",415,36.7764669927177,-0.00280947497941293,0.024220642126594,-0.115995065891674,0.907656452247903,0.999974208147515,44.7505039876922,30.2895869910476,42.9850694360679,29.080707556063
"1570","ybhR",1095,1071,1107,12,0,368,1926,368,0,0,0.010840108401084,1597,"ybhR",416,12.1599751675156,-2.19024230913595e-05,0.0150794961404649,-0.00145246385471632,0.998841101922676,0.999974208147515,10.6548819018315,13.6791683185376,10.2345403419209,14.0713101077724
"1571","ybhS",1133,1131,1134,1,0,377,1960,377,0,0,0.000881834215167548,1598,"ybhS",417,7.35566190194151,-0.000603465161674554,0.0114041439651445,-0.0529163051184708,0.957798592991619,0.999974208147515,4.26195276073259,10.7479179645653,4.09381613676837,10.3189607456998
"1572","ybiB",959,951,963,4,0,320,1703,320,0,0,0.00415368639667705,1599,"ybiB",423,130.515830981062,-0.00742353845304184,0.0409873357926111,-0.181117857735464,0.856275067957123,0.999974208147515,136.382488343443,128.975015574783,131.002116376588,125.703703629434
"1573","ybiC",1078,1060,1086,8,0,359,1910,361,2,0,0.00736648250460405,1600,"ybiC",424,127.480896006483,-0.00552815831331798,0.0407049412005735,-0.135810497454793,0.891971092186932,0.999974208147515,132.12053558271,126.043765220811,127.931754274011,123.827528948397
"1574","ybiH",659,633,672,13,0,223,1188,223,0,0,0.0193452380952381,1601,"ybiH",420,14.973824570698,0.00294642827520206,0.016755281270171,0.175850720002386,0.860411221656613,0.999974208147515,14.9168346625641,13.6791683185376,15.3518105128814,15.9474847888087
"1575","ybiO",2166,2046,2226,60,0,739,3883,741,2,0,0.0269541778975741,1602,"ybiO",428,43.6391181241687,0.00366817330714812,0.0270927800385728,0.135393019908833,0.892301142624026,0.999974208147515,40.4885512269596,44.9458387609094,45.031977504452,44.0901050043536
"1576","ybiR",1117,1113,1119,2,0,370,1880,372,2,0,0.00178731009830206,1603,"ybiR",433,33.4258393654886,-0.00280134835376036,0.0241568276272345,-0.11596507608483,0.907680220256764,0.999974208147515,33.0301338956776,35.1750042476682,31.7270750599548,33.7711442586538
"1577","ybiT",1571,1527,1593,22,0,530,2814,530,0,0,0.0138104205900816,1604,"ybiT",435,48.8563554494324,4.10800472576491e-05,0.0284050224864864,0.00144622477511478,0.998846079982735,0.999974208147515,46.8814803680585,50.8083394688541,47.0788855728362,50.6567163879807
"1578","ybiU",1258,1242,1266,8,0,421,2271,421,0,0,0.00631911532385466,1605,"ybiU",436,8.92236857022294,-0.000784280252134935,0.0129995094395404,-0.0603315267997271,0.951891592915686,0.999974208147515,7.45841733128204,10.7479179645653,7.16417823934464,10.3189607456998
"1579","ybiV",807,789,816,9,0,269,1436,271,2,0,0.0110294117647059,1606,"ybiV",437,12.6649031791461,-0.00102039109616782,0.0148420100117623,-0.0687501959208461,0.945188462125844,0.999974208147515,17.0478110429304,8.79375106191705,16.3752645470735,8.44278606466345
"1580","ybiW",2363,2223,2433,70,0,806,4354,810,4,0,0.0287710645293876,1607,"ybiW",438,10.1047267735721,0.002157123269402,0.0135570473259225,0.159114534127011,0.873578637523535,0.999974208147515,7.45841733128204,11.7250014158894,7.16417823934464,14.0713101077724
"1581","ybiX",671,657,678,7,0,223,1195,225,2,0,0.0103244837758112,1608,"ybiX",425,13.3183885681345,-0.00109025177757939,0.0152764667635454,-0.0713680587569563,0.943104830185788,0.999974208147515,9.58939371164833,17.5875021238341,9.21108630772883,16.8855721293269
"1582","ybiY",896,888,900,4,0,298,1597,299,1,0,0.00444444444444444,1609,"ybiY",439,1.56670666828143,-0.000110134595478372,0.00493455189387155,-0.02231906723185,0.982193439218751,0.999974208147515,3.19646457054944,0,3.07036210257627,0
"1583","ybjD",1615,1527,1659,44,0,550,2905,552,2,0,0.0265220012055455,1610,"ybjD",480,102.53520947342,0.0282905265189736,0.0377389062454157,0.749638220434917,0.453472625050783,0.999974208147515,91.6319843557507,97.7083451324117,105.415765521785,115.384742883734
"1584","ybjE",898,894,900,2,0,299,1505,299,0,0,0.00222222222222222,1611,"ybjE",478,5.44049111009923,-0.00048666127024211,0.0102631251523413,-0.0474184288916218,0.962179741409218,0.999974208147515,4.26195276073259,6.83958415926882,4.09381613676837,6.56661138362713
"1585","ybjI",800,768,816,16,0,269,1427,271,2,0,0.0196078431372549,1612,"ybjI",456,13.9275098404948,-0.00121527422136657,0.0161292581875499,-0.0753459463067332,0.939939465483719,0.999974208147515,12.7858582821978,15.6333352211859,12.2814484103051,15.0093974482906
"1586","ybjJ",1205,1197,1209,4,0,401,2036,402,1,0,0.0033085194375517,1613,"ybjJ",457,10.5325180966376,-0.000930415663487466,0.0141644184207282,-0.0656868242557633,0.947627162477821,0.999974208147515,11.7203700920146,9.77083451324117,11.257994376113,9.38087340518162
"1587","ybjL",1673,1647,1686,13,0,561,2901,561,0,0,0.00771055753262159,1614,"ybjL",458,60.9603738546028,-0.00184400081197276,0.0305925377040957,-0.0602761637432219,0.951935685997341,0.999974208147515,68.1912441717215,54.7166732741506,66.524512222486,54.4090657500534
"1588","ybjS",1014,1014,1014,0,0,337,1824,337,0,0,0,1615,"ybjS",472,34.9491031756368,-0.00292374860433034,0.0246542529759071,-0.118590030174003,0.905600164378249,0.999974208147515,35.1611102760439,36.1520876989923,33.773983128339,34.709231599172
"1589","ybjT",1416,1386,1431,15,0,476,2519,476,0,0,0.010482180293501,1616,"ybjT",473,16.4847362238329,0.000787727693152946,0.0175234135511326,0.0449528678219224,0.96414487697591,0.999974208147515,15.9823228527472,16.61041867251,17.3987185812656,15.9474847888087
"1590","ybjX",990,984,993,3,0,328,1759,330,2,0,0.00302114803625378,1617,"ybjX",481,64.022365401347,-0.00503373844442879,0.03173551656661,-0.15861529885179,0.873971974654778,0.999974208147515,67.1257559815383,63.5104243360676,64.4776041541018,60.9756771336805
"1591","ycaC",615,591,627,12,0,206,1104,208,2,0,0.0191387559808612,1618,"ycaC",495,34.0686544682807,-0.000838854264828437,0.024245249360861,-0.0345987064246324,0.972399733007368,0.999974208147515,37.2920866564102,31.2666704423717,35.8208911967232,31.8949695776175
"1592","ycaD",1128,1086,1149,21,0,380,1950,382,2,0,0.0182767624020888,1619,"ycaD",496,18.5572921622397,-0.000414324085567085,0.0180145190581943,-0.0229994530649776,0.981650709225667,0.999974208147515,13.8513464723809,23.4500028317788,15.3518105128814,21.5760088319177
"1593","ycaL",758,744,765,7,0,253,1331,254,1,0,0.00915032679738562,1620,"ycaL",4,21.2280625803665,-0.0624699872835627,0.0194077411746471,-3.2188180335571,0.00128720141112441,0.602630282512928,35.1611102760439,37.1291711503164,5.11727017096046,7.50469872414529
"1594","ycaM",1415,1383,1431,16,0,476,2489,476,0,0,0.0111809923130678,1621,"ycaM",497,18.0185085729788,-0.00156337230903189,0.0182540273601702,-0.0856453361324049,0.931748357814753,0.999974208147515,19.1787874232967,17.5875021238341,18.4221726154577,16.8855721293269
"1595","ycaN",903,891,909,6,0,299,1602,302,3,0,0.0066006600660066,1622,"ycaN",498,3.00308476216314,-0.000280187255630616,0.00781451464215436,-0.0358547227129351,0.971398198674131,0.999974208147515,3.19646457054944,2.93125035397235,3.07036210257627,2.81426202155448
"1596","ycaO",1746,1716,1761,15,0,584,3123,586,2,0,0.00851788756388416,1623,"ycaO",502,18.558051673536,-0.000550200952650405,0.018037543714354,-0.0305030973930538,0.975665823169579,0.999974208147515,14.9168346625641,22.4729193804547,14.3283564786893,22.5140961724359
"1597","ycaP",680,654,693,13,0,230,1218,230,0,0,0.0187590187590188,1624,"ycaP",503,67.4065017132824,0.00505837760531023,0.0320564009674421,0.157796179628766,0.874617409156999,0.999974208147515,61.7983150306226,70.3500084953364,62.4306960857176,75.0469872414529
"1598","ycbF",705,693,711,6,0,233,1211,236,3,0,0.00843881856540084,1625,"ycbF",527,3.04652762029638,-0.000273182840721201,0.00773273053117032,-0.0353281211106493,0.971818099918391,0.999974208147515,4.26195276073259,1.95416690264823,4.09381613676837,1.87617468103632
"1599","ycbJ",894,894,894,0,0,297,1579,297,0,0,0,1626,"ycbJ",511,118.949512058433,-0.00808617811815348,0.0390345168134349,-0.207154559048375,0.835889154125494,0.999974208147515,110.810771779047,131.906265928756,106.439219555978,126.641790969952
"1600","ycbL",646,642,648,2,0,214,1133,215,1,0,0.00308641975308642,1627,"ycbL",517,44.6978073088862,-0.00351166239571545,0.0268962580137148,-0.130563232771072,0.896120829682453,0.999974208147515,51.1434331287911,40.0604215042888,49.1257936412204,38.4615809612446
"1601","ycbX",1105,1095,1110,5,0,366,1964,369,3,0,0.0045045045045045,1628,"ycbX",529,6.48496222228685,-0.000587189913461092,0.0112773837182069,-0.0520679200188157,0.958474574395198,0.999974208147515,6.39292914109889,6.83958415926882,6.14072420515255,6.56661138362713
"1602","ycbZ",1756,1746,1761,5,0,585,3104,586,1,0,0.00283929585462805,1629,"ycbZ",534,527.500289545515,-0.0220833763562772,0.054829805195572,-0.402762261830188,0.687123125820889,0.999974208147515,537.006047852307,539.350065130913,515.820833232814,517.824211966025
"1603","yccA",656,648,660,4,0,219,1097,219,0,0,0.00606060606060606,1630,"yccA",540,439.120203456798,-0.00243063090010541,0.0525723521617192,-0.0462340146514366,0.963123731681009,0.999974208147515,474.142244631501,406.466715750833,468.741947659978,407.129905784882
"1604","yccM",1062,1038,1074,12,0,353,1873,357,4,0,0.0111731843575419,1631,"yccM",552,2.48084920606933,-0.000233040309640693,0.00712060746260457,-0.0327275883222823,0.973891823371587,0.999974208147515,2.1309763803663,2.93125035397235,2.04690806838418,2.81426202155448
"1605","yccS",2141,2115,2154,13,0,714,3790,717,3,0,0.00603528319405757,1632,"yccS",536,29.5086120655376,-0.00249461865126745,0.0228662859487285,-0.109095926503366,0.913126405785502,0.999974208147515,30.8991575153113,29.3125035397235,29.6801669915707,28.1426202155448
"1606","yccT",663,663,663,0,0,220,1153,220,0,0,0,1633,"yccT",538,14.0578384148946,-0.00121924236548546,0.0161759647341079,-0.0753737032397591,0.939917381453264,0.999974208147515,15.9823228527472,12.7020848672135,15.3518105128814,12.1951354267361
"1607","ycdX",731,717,738,7,0,244,1301,245,1,0,0.00948509485094851,1634,"ycdX",568,29.8136333309652,-0.00245280639276007,0.0226626828195958,-0.108231069211241,0.913812400039636,0.999974208147515,26.6372047545787,34.1979207963441,25.5863508548023,32.8330569181357
"1608","yceA",1038,1008,1053,15,0,349,1887,350,1,0,0.0142450142450142,1635,"yceA",577,11.3975028775459,0.000118552294520322,0.0141444583442409,0.0083815365449178,0.993312579693815,0.999974208147515,14.9168346625641,7.81666761059294,15.3518105128814,7.50469872414529
"1609","yceG",1004,966,1023,19,0,339,1797,340,1,0,0.0185728250244379,1636,"yceG",601,12.2903037419153,-2.7298355735079e-05,0.0152096393954593,-0.0017948062426272,0.998567952578225,0.999974208147515,13.8513464723809,10.7479179645653,13.3049024444972,11.2570480862179
"1610","yceH",643,633,648,5,0,214,1128,215,1,0,0.00771604938271605,1637,"yceH",582,178.008454783874,0.0113454387710406,0.043348113502758,0.261728547202378,0.793530730014917,0.999974208147515,192.85336242315,155.356268760535,200.59699070165,163.22719725016
"1611","ycfH",795,789,798,3,0,265,1396,265,0,0,0.0037593984962406,1638,"ycfH",604,278.937497499116,-0.0138995596739275,0.0481661614791591,-0.288575199830729,0.772906476106897,0.999974208147515,312.188039723662,256.972947698243,299.872032018283,246.716970556276
"1612","ycfQ",631,627,633,2,0,209,1123,210,1,0,0.00315955766192733,1639,"ycfQ",611,59.5829025453022,-0.00469216674115592,0.0307417697025398,-0.15263164048647,0.878688771841693,0.999974208147515,63.9292914109889,57.6479236281229,61.4072420515255,55.3471530905715
"1613","ycgB",1520,1494,1533,13,0,510,2767,510,0,0,0.00848010437051533,1640,"ycgB",641,5496.20649822488,-0.0197716732271311,0.0543596469096838,-0.363719677208001,0.716067348061317,0.999974208147515,5419.07293527149,5691.51110396298,5296.37462694407,5577.86732672099
"1614","ycgG",1514,1494,1524,10,0,503,2659,507,4,0,0.00656167979002625,1641,"ycgG",634,12.1861104811855,-0.000956801139770647,0.0143843570001532,-0.0665167820682185,0.946966397140158,0.999974208147515,17.0478110429304,7.81666761059294,16.3752645470735,7.50469872414529
"1615","ycgM",651,633,660,9,0,218,1163,219,1,0,0.0136363636363636,1642,"ycgM",637,39.9823851247928,-0.00014341362817938,0.0256469772677518,-0.00559183355925949,0.995538385587908,0.999974208147515,34.0956220858607,45.9229222122335,35.8208911967232,44.0901050043536
"1616","ycgR",731,723,735,4,0,243,1291,244,1,0,0.0054421768707483,1643,"ycgR",646,32.2510396789013,-0.00258391732711138,0.0232290110584342,-0.111236648026529,0.911428691028975,0.999974208147515,27.7026929447619,38.1062546016406,26.6098048889944,36.5854062802083
"1617","ychA",808,804,810,2,0,269,1403,269,0,0,0.00246913580246914,1644,"ychA",660,32.9904895256613,-0.0027708725073259,0.0240377882183271,-0.11527152507373,0.908229907586363,0.999974208147515,34.0956220858607,33.22083734502,32.7505290941469,31.8949695776175
"1618","ychE",643,633,648,5,0,215,1098,215,0,0,0.00771604938271605,1645,"ychE",678,3.96067015808428,-0.000361556628912482,0.00885683794687662,-0.0408223150385162,0.967437549356828,0.999974208147515,3.19646457054944,4.88541725662058,3.07036210257627,4.69043670259081
"1619","ychF",1088,1080,1092,4,0,363,1916,363,0,0,0.00366300366300366,1646,"ychF",652,57.2710311315144,-0.00354436487740103,0.0303435879896498,-0.116807705094401,0.907012437771395,0.999974208147515,59.6673386502563,56.6708401767988,58.3368799489492,54.4090657500534
"1620","yciC",740,732,744,4,0,246,1224,247,1,0,0.00537634408602151,1647,"yciC",687,117.51530217799,-0.00119306240136196,0.0391885405299822,-0.0304441651877589,0.975712822438491,0.999974208147515,108.679795398681,127.020848672135,110.533035692746,123.827528948397
